sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
GO61825,SN-GR-MIXE-EA,18217,20240806,20240811,20240811,136.08,3,45.36
GO61826,HB-GR-TOOT-250G,14668,20220303,20220308,20220312,193.32,3,64.44
GO61827,BK-CL-CHOC-250G,17345,20210628,20210705,20210709,584.1,6,97.35
GO61828,BV-CL-GREE-FAMILY,20395,20240611,20240618,20240623,10.02,2,5.01
GO61829,FR-CL-FISH-1KG,25173,20230803,20230808,20230817,39.88,2,19.94
GO61830,FR-CL-FISH-1KG,28354,20200630,20200701,20200711,21.61,1,21.61
GO61831,BV-PC-GREE-EA,13571,20201120,20201125,20201127,5.4,5,1.08
GO61832,BV-FO-GREE-EA,23827,20220126,20220128,20220201,115.74,3,38.58
GO61833,MT-CL-SALM-500G,17993,20260510,20260517,20260524,24.31,1,24.31
GO61834,HH-PC-BINB-6PK,25347,20250828,20250831,20250911,116.82,2,58.41
GO61835,SN-GR-POPC-2L,28344,20230924,20230930,20231003,212.64,3,70.88
GO61836,PR-CL-SPIN-250G,18224,20260116,20260123,20260122,5.66,2,2.83
GO61837,DA-FO-SOUR-250G,26496,20260109,20260114,20260118,31.13,1,31.13
GO61838,HH-PC-BINB-6PK,29062,20230905,20230906,20230911,66.2,1,66.2
GO61839,FR-DR-FROZ-1L,25349,20230523,20230530,20230531,14.34,6,2.39
GO61840,BV-FO-GREE-EA,11468,20260215,20260218,20260227,73.68,2,36.84
GO61841,BV-CL-SPRI-1KG,23719,20260102,20260104,20260114,18.84,4,4.71
GO61842,DA-CH-WHOL-6PK,26137,20220520,20220525,20220531,160.44,3,53.48
GO61843,SN-CL-POPC-FAMILY,24687,20240128,20240204,20240206,271.77,3,90.59
GO61844,FR-GR-FISH-XL,26270,20210212,20210216,20210225,70.2,12,5.85
GO61845,MT-DR-BEEF-1L,29427,20260330,20260404,20260408,31.93,1,31.93
GO61846,PN-CL-BAKE-12PK,24899,20260224,20260303,20260308,244.2,2,122.1
GO61847,FR-GR-ICEC-EA,21849,20240217,20240223,20240228,56.72,1,56.72
GO61848,MT-GR-BEEF-XL,27252,20211203,20211205,20211217,181.76,2,90.88
GO61849,HB-CL-NAPP-1L,17789,20260522,20260527,20260531,155.64,6,25.94
GO61850,MT-FO-LAMB-EA,17471,20211020,20211021,20211028,303.1,5,60.62
GO61851,PR-CH-BROC-250G,27760,20230208,20230209,20230217,194.42,2,97.21
GO61852,PN-GR-TOMA-FAMILY,24885,20200516,20200521,20200526,56.94,2,28.47
GO61853,HB-CL-HAND-FAMILY,11283,20230422,20230427,20230427,23.25,3,7.75
GO61854,BK-CH-MUFF-500G,13698,20220321,20220324,20220331,28.59,1,28.59
GO61855,FR-PC-FROZ-1L,11309,20240311,20240314,20240316,127.58,1,127.58
GO61856,HH-GR-PAPE-250G,24536,20240408,20240415,20240414,75.12,1,75.12
GO61857,DA-CL-BUTT-XL,19502,20210703,20210708,20210713,775.9,10,77.59
GO61858,SN-PC-POTA-EA,19295,20210328,20210331,20210409,64.86,2,32.43
GO61859,FR-GR-FROZ-250G,22902,20220708,20220714,20220718,93.4,10,9.34
GO61860,BV-PC-GREE-6PK,12561,20200218,20200220,20200223,88.11,1,88.11
GO61861,MT-GR-LAMB-6PK,28360,20250622,20250624,20250703,23.61,1,23.61
GO61862,HH-PC-LAUN-250G,17352,20221115,20221116,20221126,81.32,2,40.66
GO61863,BK-FO-BAGE-1L,13775,20220926,20220929,20221008,35.42,1,35.42
GO61864,DA-CL-MOZZ-6PK,20411,20220613,20220615,20220618,68.79,3,22.93
GO61865,FR-PC-FROZ-1L,13314,20241024,20241025,20241103,226.34,2,113.17
GO61866,PN-PC-SUGA-6PK,24016,20260531,20260604,20260613,95.89,1,95.89
GO61867,FR-CL-ICEC-500G,25076,20200420,20200423,20200430,192.48,3,64.16
GO61868,FR-FO-FROZ-1KG,13167,20230109,20230113,20230120,236.2,10,23.62
GO61869,DA-CL-SOUR-EA,27712,20220529,20220601,20220612,92.34,3,30.78
GO61870,DA-FO-SOUR-250G,26946,20240214,20240221,20240225,202.8,6,33.8
GO61871,DA-CH-WHOL-FAMILY,14579,20250611,20250615,20250625,143.46,3,47.82
GO61872,HH-PC-BINB-500G,26356,20230204,20230206,20230217,19.35,1,19.35
GO61873,PR-PC-BROC-500G,25839,20230427,20230430,20230502,192.84,3,64.28
GO61874,FR-FO-ICEC-1KG,16892,20231005,20231009,20231010,173.66,2,86.83
GO61875,HB-GR-TOOT-XL,16656,20231111,20231115,20231118,199.56,2,99.78
GO61876,MT-CH-SAUS-1KG,16758,20230102,20230106,20230116,20.42,1,20.42
GO61877,PN-DR-SUGA-1L,11594,20210430,20210501,20210506,159.7,2,79.85
GO61878,SN-DR-POTA-EA,27087,20240728,20240803,20240802,1486.44,12,123.87
GO61879,FR-PC-FISH-250G,13214,20221123,20221128,20221205,32.56,4,8.14
GO61880,PR-FO-SPIN-2L,12108,20221218,20221222,20221228,73.51,1,73.51
GO61881,MT-GR-PRAW-XL,17692,20210623,20210627,20210628,801.0,12,66.75
GO61882,BK-FO-BAGE-1L,22004,20250105,20250111,20250116,119.64,6,19.94
GO61883,FR-CL-FISH-1KG,21355,20240413,20240415,20240427,67.14,3,22.38
GO61884,MT-GR-PRAW-FAMILY,20276,20260511,20260514,20260517,82.84,1,82.84
GO61885,BV-FO-SPRI-6PK,25965,20210808,20210814,20210821,151.96,2,75.98
GO61886,BK-CL-BAGE-500G,26694,20260501,20260503,20260513,12.84,12,1.07
GO61887,BK-FO-CHOC-12PK,27038,20230927,20231003,20231006,922.1,10,92.21
GO61888,MT-GR-LAMB-6PK,27428,20241121,20241122,20241202,54.03,3,18.01
GO61889,SN-GR-CHOC-1KG,27394,20230214,20230219,20230219,42.04,1,42.04
GO61890,BV-CL-SPRI-EA,18342,20250225,20250302,20250308,92.05,1,92.05
GO61891,HH-PC-TOIL-6PK,28567,20201118,20201119,20201125,37.33,1,37.33
GO61892,PR-FO-CARR-6PK,16377,20240103,20240108,20240114,22.25,1,22.25
GO61893,PR-DR-BANA-XL,17220,20210604,20210605,20210609,115.8,5,23.16
GO61894,BV-PC-ORAN-2L,11004,20210128,20210130,20210203,1145.76,12,95.48
GO61895,MT-GR-PRAW-XL,16799,20230407,20230410,20230420,242.04,4,60.51
GO61896,FR-DR-FROZ-FAMILY,25244,20220919,20220922,20220924,136.12,2,68.06
GO61897,HB-GR-SHAM-12PK,26602,20240406,20240408,20240419,66.08,2,33.04
GO61898,BK-CH-MUFF-500G,27948,20241126,20241129,20241210,30.41,1,30.41
GO61899,HH-DR-LAUN-EA,25574,20250404,20250408,20250415,73.66,1,73.66
GO61900,BK-GR-BAGE-1L,23264,20220109,20220111,20220115,1289.28,12,107.44
GO61901,BK-CH-BURG-1L,25101,20201003,20201004,20201017,287.94,6,47.99
GO61902,BK-GR-BAGE-12PK,22436,20210603,20210607,20210609,160.8,2,80.4
GO61903,PR-PC-AVOC-6PK,22595,20231220,20231224,20231228,33.16,2,16.58
GO61904,HB-PC-PAIN-2L,25463,20250806,20250807,20250813,61.49,1,61.49
GO61905,DA-CH-GREE-2L,14437,20220201,20220207,20220206,1068.72,12,89.06
GO61906,HH-PC-LAUN-250G,23923,20210317,20210323,20210329,34.01,1,34.01
GO61907,BV-GR-SPAR-XL,14413,20230915,20230921,20230921,293.52,4,73.38
GO61908,MT-GR-CHIC-2L,23911,20210318,20210323,20210329,112.2,2,56.1
GO61909,PR-CL-TOMA-500G,13887,20241003,20241006,20241012,202.94,2,101.47
GO61910,DA-FO-SOUR-250G,19071,20260108,20260111,20260118,93.24,3,31.08
GO61911,DA-PC-BUTT-250G,18563,20241121,20241123,20241126,118.22,2,59.11
GO61912,BV-CL-GREE-FAMILY,20375,20220719,20220726,20220728,4.96,1,4.96
GO61913,PR-CL-TOMA-250G,26104,20200111,20200114,20200122,58.2,5,11.64
GO61914,SN-FO-CHOC-XL,25926,20250825,20250830,20250907,207.51,3,69.17
GO61915,HH-CH-BINB-1KG,11509,20210723,20210727,20210731,12.47,1,12.47
GO61916,HH-CH-TOIL-2L,11257,20200122,20200123,20200202,171.03,3,57.01
GO61917,HH-PC-BINB-6PK,18125,20251005,20251012,20251018,88.52,2,44.26
GO61918,PR-PC-AVOC-6PK,17019,20231118,20231119,20231130,46.96,2,23.48
GO61919,DA-PC-MOZZ-XL,15459,20220914,20220915,20220926,92.56,1,92.56
GO61920,PN-CH-OLIV-6PK,17617,20230120,20230126,20230126,109.73,1,109.73
GO61921,PN-CL-BAKE-12PK,21407,20220113,20220118,20220127,234.68,2,117.34
GO61922,FR-CL-FISH-1KG,12765,20231018,20231024,20231028,15.02,1,15.02
GO61923,BV-PC-GREE-EA,17214,20230101,20230107,20230108,1.22,1,1.22
GO61924,HB-PC-BODY-EA,23037,20210807,20210812,20210813,203.86,2,101.93
GO61925,HB-GR-BODY-12PK,16377,20211029,20211103,20211109,527.2,10,52.72
GO61926,FR-PC-FROZ-EA,19723,20220514,20220519,20220519,387.6,4,96.9
GO61927,HH-PC-LAUN-250G,11828,20230203,20230205,20230209,37.18,1,37.18
GO61928,MT-DR-BEEF-1L,21950,20240820,20240825,20240825,193.74,6,32.29
GO61929,DA-CH-MOZZ-1L,22433,20201207,20201213,20201216,58.56,4,14.64
GO61930,HB-PC-SHAM-2L,17650,20221208,20221209,20221222,433.24,4,108.31
GO61931,PR-PC-SPIN-XL,21923,20240728,20240729,20240809,20.62,1,20.62
GO61932,HB-CL-PAIN-XL,12913,20210505,20210510,20210518,130.02,2,65.01
GO61933,BV-GR-COLA-12PK,16943,20200427,20200430,20200511,42.06,3,14.02
GO61934,PN-DR-SUGA-1L,22230,20240815,20240820,20240820,309.92,4,77.48
GO61935,HH-GR-LAUN-EA,28010,20241117,20241123,20241128,92.64,3,30.88
GO61936,HH-CH-BINB-1KG,13853,20250914,20250920,20250922,50.5,5,10.1
GO61937,BV-DR-COLA-6PK,12418,20210112,20210113,20210122,111.54,2,55.77
GO61938,BV-GR-ENER-6PK,11479,20250316,20250321,20250325,72.08,1,72.08
GO61939,BV-CL-COLA-1L,25271,20251004,20251005,20251017,1512.12,12,126.01
GO61940,MT-PC-PORK-2L,18579,20210517,20210518,20210527,36.44,1,36.44
GO61941,BV-CL-SPAR-1L,22274,20200514,20200518,20200523,3.58,1,3.58
GO61942,HB-CL-PAIN-12PK,22677,20230613,20230617,20230618,1017.48,12,84.79
GO61943,HB-FO-HAND-6PK,22270,20210225,20210303,20210308,408.96,3,136.32
GO61944,PN-FO-OLIV-250G,22897,20231020,20231026,20231102,388.25,5,77.65
GO61945,DA-GR-BUTT-1KG,11384,20250402,20250403,20250414,655.45,5,131.09
GO61946,PR-PC-AVOC-6PK,26430,20210622,20210628,20210629,42.64,2,21.32
GO61947,SN-DR-CHOC-EA,21847,20250219,20250224,20250302,49.63,1,49.63
GO61948,BK-PC-CROI-EA,18931,20260330,20260406,20260405,94.8,3,31.6
GO61949,HH-DR-DISH-1L,12856,20220403,20220410,20220412,0.69,1,0.69
GO61950,SN-FO-CHOC-XL,16519,20201206,20201208,20201216,154.28,2,77.14
GO61951,BK-CH-MUFF-500G,17965,20241221,20241227,20241230,65.8,2,32.9
GO61952,HH-DR-DISH-1L,11306,20240429,20240430,20240508,4.0,5,0.8
GO61953,PN-PC-TUNA-FAMILY,22666,20250906,20250911,20250912,35.2,1,35.2
GO61954,FR-GR-FROZ-1KG,17359,20220720,20220721,20220731,58.39,1,58.39
GO61955,BK-PC-BAGE-250G,17071,20220923,20220924,20221005,37.98,2,18.99
GO61956,PN-GR-SUGA-XL,12479,20240913,20240917,20240922,124.76,4,31.19
GO61957,BV-CH-SPRI-2L,17383,20250523,20250528,20250531,22.5,1,22.5
GO61958,HB-PC-BODY-250G,27337,20260128,20260201,20260205,50.02,1,50.02
GO61959,FR-PC-FROZ-EA,27903,20220507,20220511,20220512,413.64,4,103.41
GO61960,BV-CL-SPAR-1L,11275,20250518,20250520,20250601,50.55,3,16.85
GO61961,SN-DR-COOK-1KG,14263,20200216,20200221,20200226,158.44,4,39.61
GO61962,FR-CH-FISH-2L,29322,20220311,20220316,20220318,173.0,2,86.5
GO61963,BV-DR-GREE-6PK,17698,20250203,20250209,20250215,64.68,1,64.68
GO61964,HB-FO-PAIN-12PK,14567,20210825,20210829,20210904,245.2,2,122.6
GO61965,BV-FO-ORAN-1L,11985,20200922,20200928,20201006,65.12,2,32.56
GO61966,DA-CH-WHOL-6PK,15732,20260512,20260514,20260519,69.55,1,69.55
GO61967,HB-CL-SHAM-12PK,26168,20200316,20200318,20200321,419.58,6,69.93
GO61968,HB-FO-PAIN-12PK,25305,20241018,20241022,20241030,169.66,2,84.83
GO61969,FR-PC-FROZ-1L,20707,20250421,20250424,20250427,648.6,6,108.1
GO61970,SN-DR-POPC-12PK,27950,20241215,20241218,20241229,236.28,12,19.69
GO61971,PN-CL-BAKE-12PK,15982,20230419,20230425,20230430,105.51,1,105.51
GO61972,PR-CH-BROC-250G,21624,20230224,20230228,20230309,380.2,4,95.05
GO61973,BV-CL-SPAR-12PK,12120,20230807,20230810,20230819,53.24,2,26.62
GO61974,SN-PC-COOK-FAMILY,26980,20200215,20200219,20200229,21.18,1,21.18
GO61975,FR-GR-FROZ-1KG,20195,20251117,20251120,20251127,222.33,3,74.11
GO61976,PR-GR-ORAN-12PK,12002,20250105,20250108,20250115,449.0,5,89.8
GO61977,MT-CH-CHIC-250G,19587,20210214,20210215,20210224,110.64,1,110.64
GO61978,HB-PC-BODY-250G,24502,20240123,20240130,20240202,56.55,1,56.55
GO61979,DA-FO-WHOL-1L,21598,20250725,20250730,20250730,204.74,2,102.37
GO61980,HH-CH-LAUN-12PK,21553,20220116,20220121,20220121,6.1,1,6.1
GO61981,HB-PC-NAPP-250G,20861,20220303,20220307,20220316,111.63,3,37.21
GO61982,MT-DR-SAUS-250G,15644,20240508,20240515,20240520,298.08,4,74.52
GO61983,HH-CL-BINB-FAMILY,25170,20230618,20230624,20230630,56.61,1,56.61
GO61984,BV-CH-SPAR-2L,21384,20221205,20221211,20221214,394.84,4,98.71
GO61985,SN-PC-MIXE-FAMILY,22256,20221214,20221219,20221225,69.12,4,17.28
GO61986,BK-PC-CROI-EA,25060,20200129,20200201,20200204,54.72,2,27.36
GO61987,HH-PC-SURF-12PK,15605,20230912,20230916,20230919,191.48,4,47.87
GO61988,FR-PC-FISH-250G,21613,20230610,20230615,20230616,16.18,2,8.09
GO61989,BK-PC-BAGE-1KG,27392,20240627,20240703,20240705,50.88,1,50.88
GO61990,HH-CL-LAUN-EA,29416,20221105,20221106,20221115,190.26,3,63.42
GO61991,BK-PC-CHOC-250G,21591,20201116,20201120,20201129,48.78,2,24.39
GO61992,SN-DR-CHOC-EA,14842,20250818,20250821,20250825,169.08,4,42.27
GO61993,SN-GR-CHOC-2L,27405,20250101,20250102,20250109,52.34,1,52.34
GO61994,MT-GR-LAMB-6PK,24831,20200627,20200630,20200708,165.0,10,16.5
GO61995,MT-FO-SAUS-12PK,17594,20220327,20220328,20220409,130.9,5,26.18
GO61996,HB-DR-HAND-250G,20765,20240122,20240127,20240129,204.84,6,34.14
GO61997,HB-PC-PAIN-2L,13477,20220109,20220113,20220116,80.95,1,80.95
GO61998,HB-CL-SHAM-12PK,13009,20210515,20210517,20210526,203.07,3,67.69
GO61999,FR-CL-ICEC-500G,13589,20200808,20200814,20200814,614.5,10,61.45
GO62000,HB-GR-TOOT-250G,12794,20200823,20200824,20200829,174.21,3,58.07
GO62001,DA-DR-MOZZ-2L,26642,20200910,20200916,20200915,138.93,3,46.31
GO62002,BK-FO-BAGE-1L,24179,20221019,20221021,20221101,55.8,2,27.9
GO62003,SN-GR-CHOC-1KG,19949,20210313,20210314,20210319,174.93,3,58.31
GO62004,BK-CH-WHIT-12PK,18517,20250125,20250129,20250131,202.6,5,40.52
GO62005,FR-DR-ICEC-1L,26031,20200213,20200219,20200222,46.24,1,46.24
GO62006,MT-DR-CHIC-XL,13783,20210518,20210522,20210528,105.0,1,105.0
GO62007,PN-PC-BASM-2L,13650,20200401,20200403,20200415,74.26,1,74.26
GO62008,PN-FO-SUGA-2L,15388,20250713,20250717,20250721,104.95,1,104.95
GO62009,PN-GR-SUGA-XL,20455,20250812,20250815,20250818,148.72,4,37.18
GO62010,HB-CL-HAND-FAMILY,13167,20230910,20230915,20230919,13.54,2,6.77
GO62011,DA-GR-SOUR-1KG,24861,20230318,20230324,20230324,62.12,1,62.12
GO62012,HB-PC-PAIN-XL,17417,20260430,20260506,20260511,376.9,5,75.38
GO62013,BK-CL-WHOL-250G,17978,20211102,20211107,20211116,58.34,1,58.34
GO62014,HH-CH-TOIL-XL,19791,20210429,20210502,20210506,95.58,2,47.79
GO62015,HB-GR-PAIN-1KG,26690,20240412,20240419,20240420,347.28,4,86.82
GO62016,BV-CL-COLA-1L,18229,20211105,20211108,20211116,323.28,3,107.76
GO62017,DA-DR-MOZZ-2L,13973,20250815,20250816,20250829,234.12,6,39.02
GO62018,BV-CL-SPRI-1KG,16763,20231228,20231230,20240110,16.61,1,16.61
GO62019,HB-GR-SHAM-12PK,13648,20251204,20251210,20251214,68.78,2,34.39
GO62020,MT-CH-PRAW-EA,23026,20251129,20251203,20251205,97.24,1,97.24
GO62021,PN-CH-TUNA-500G,16983,20200321,20200325,20200327,477.24,12,39.77
GO62022,PR-GR-APPL-500G,12527,20240621,20240626,20240703,25.15,5,5.03
GO62023,DA-CH-WHOL-6PK,15189,20230915,20230922,20230920,162.72,3,54.24
GO62024,SN-GR-COOK-2L,26213,20250811,20250813,20250818,50.87,1,50.87
GO62025,BK-GR-BAGE-1L,18469,20220210,20220211,20220224,278.58,3,92.86
GO62026,SN-CH-POTA-1KG,11137,20241117,20241118,20241128,14.05,1,14.05
GO62027,PN-CH-BAKE-2L,17522,20250731,20250802,20250807,39.51,3,13.17
GO62028,HH-PC-LAUN-250G,24908,20210228,20210306,20210305,29.86,1,29.86
GO62029,MT-FO-SAUS-12PK,27901,20210215,20210219,20210223,7.61,1,7.61
GO62030,BV-PC-GREE-6PK,28885,20210723,20210724,20210802,249.0,3,83.0
GO62031,SN-DR-CHOC-1KG,28877,20250511,20250516,20250522,113.76,2,56.88
GO62032,HB-DR-TOOT-6PK,19027,20241119,20241125,20241125,60.4,5,12.08
GO62033,HH-PC-SURF-6PK,21817,20221012,20221018,20221023,61.55,1,61.55
GO62034,SN-CL-POPC-FAMILY,11623,20250207,20250213,20250221,197.74,2,98.87
GO62035,SN-CL-POPC-FAMILY,27122,20201019,20201024,20201024,304.77,3,101.59
GO62036,BK-CH-WHIT-1L,23350,20230615,20230618,20230620,141.36,6,23.56
GO62037,HH-CL-SURF-XL,15015,20200523,20200525,20200601,3.48,4,0.87
GO62038,FR-GR-FROZ-250G,11171,20260402,20260405,20260413,10.78,1,10.78
GO62039,BV-PC-GREE-6PK,24698,20201012,20201015,20201023,163.14,2,81.57
GO62040,PR-GR-TOMA-12PK,13923,20211009,20211013,20211018,173.3,2,86.65
GO62041,HH-CL-BINB-FAMILY,17975,20210625,20210626,20210709,341.4,6,56.9
GO62042,PR-GR-TOMA-12PK,27493,20250114,20250116,20250125,122.18,1,122.18
GO62043,MT-GR-CHIC-2L,25125,20240123,20240128,20240205,103.62,2,51.81
GO62044,BK-PC-BAGE-XL,25443,20240921,20240928,20240926,251.34,6,41.89
GO62045,PR-CH-BANA-12PK,25270,20200518,20200521,20200528,74.12,2,37.06
GO62046,FR-FO-FROZ-XL,13941,20200907,20200910,20200913,97.84,1,97.84
GO62047,DA-CL-BUTT-XL,11956,20260530,20260605,20260605,132.38,2,66.19
GO62048,FR-CH-ICEC-XL,20009,20230614,20230621,20230621,191.76,4,47.94
GO62049,SN-GR-CHOC-2L,16759,20250912,20250914,20250917,556.3,10,55.63
GO62050,SN-DR-MIXE-6PK,14410,20250712,20250719,20250723,23.82,1,23.82
GO62051,SN-PC-COOK-1KG,17343,20210106,20210110,20210115,115.23,1,115.23
GO62052,PR-CL-TOMA-2L,27040,20210805,20210806,20210815,200.22,2,100.11
GO62053,HH-PC-LAUN-250G,21229,20260224,20260303,20260305,36.99,1,36.99
GO62054,HB-CL-PAIN-12PK,19670,20220719,20220726,20220725,95.39,1,95.39
GO62055,HH-CL-LAUN-6PK,27416,20240912,20240918,20240925,93.07,1,93.07
GO62056,HH-CL-SURF-FAMILY,21859,20230517,20230524,20230529,559.44,6,93.24
GO62057,SN-DR-POTA-EA,19353,20220205,20220206,20220214,90.85,1,90.85
GO62058,FR-FO-FROZ-6PK,14984,20260304,20260307,20260316,127.7,10,12.77
GO62059,SN-GR-MIXE-12PK,19593,20201205,20201207,20201218,186.18,3,62.06
GO62060,DA-CH-CREA-12PK,29222,20230426,20230427,20230501,7.33,1,7.33
GO62061,BV-FO-ORAN-FAMILY,15316,20240813,20240816,20240826,488.45,5,97.69
GO62062,PR-CL-ORAN-1KG,23848,20220714,20220719,20220728,271.38,3,90.46
GO62063,DA-FO-MOZZ-1KG,16447,20230111,20230112,20230125,363.3,5,72.66
GO62064,BK-FO-BAGE-6PK,25838,20230415,20230419,20230420,226.02,6,37.67
GO62065,HH-GR-LAUN-FAMILY,17409,20201030,20201101,20201109,102.72,1,102.72
GO62066,FR-GR-FROZ-EA,25239,20211227,20211229,20220108,1.61,1,1.61
GO62067,PR-FO-AVOC-1L,24829,20240914,20240915,20240928,305.07,3,101.69
GO62068,HB-CL-HAND-FAMILY,23691,20250715,20250720,20250720,42.66,6,7.11
GO62069,HB-GR-HAND-EA,23141,20210607,20210614,20210613,36.99,1,36.99
GO62070,PR-CH-ORAN-1L,15787,20200424,20200429,20200429,27.93,1,27.93
GO62071,BK-CH-WHIT-12PK,11552,20240212,20240219,20240219,275.1,5,55.02
GO62072,DA-FO-SOUR-250G,23846,20210420,20210421,20210427,66.96,2,33.48
GO62073,BV-DR-INST-12PK,27368,20210902,20210905,20210913,511.4,5,102.28
GO62074,FR-FO-FROZ-XL,13577,20240303,20240307,20240310,109.73,1,109.73
GO62075,HB-FO-PAIN-12PK,28593,20240524,20240531,20240531,108.67,1,108.67
GO62076,MT-CL-PRAW-250G,20053,20231004,20231011,20231018,1339.44,12,111.62
GO62077,DA-CL-MOZZ-1L,27396,20240131,20240206,20240207,26.24,2,13.12
GO62078,SN-CL-POPC-FAMILY,23424,20250427,20250501,20250505,162.68,2,81.34
GO62079,HH-PC-BINB-500G,22043,20200719,20200725,20200727,41.46,2,20.73
GO62080,PN-GR-SUGA-XL,25682,20220113,20220117,20220122,75.78,2,37.89
GO62081,BV-FO-ORAN-FAMILY,29436,20200811,20200814,20200817,346.88,4,86.72
GO62082,PN-CL-BAKE-6PK,18765,20230110,20230113,20230118,94.26,1,94.26
GO62083,MT-CL-PRAW-250G,16458,20240415,20240416,20240420,101.16,1,101.16
GO62084,SN-GR-CHOC-2L,25843,20240614,20240618,20240623,57.18,1,57.18
GO62085,HH-CL-SURF-FAMILY,14441,20200509,20200516,20200518,86.53,1,86.53
GO62086,HB-GR-NAPP-XL,23981,20220816,20220817,20220824,285.4,4,71.35
GO62087,DA-DR-SOUR-2L,18933,20200818,20200819,20200824,32.51,1,32.51
GO62088,HB-DR-TOOT-6PK,28443,20231020,20231022,20231030,12.11,1,12.11
GO62089,SN-GR-COOK-2L,27506,20201128,20201204,20201210,84.26,2,42.13
GO62090,BV-DR-SPAR-6PK,19363,20201225,20201228,20210108,133.88,4,33.47
GO62091,PN-FO-SPAG-1L,18892,20260527,20260531,20260609,26.6,1,26.6
GO62092,SN-GR-MIXE-EA,27859,20240112,20240119,20240121,159.39,3,53.13
GO62093,HH-CH-TOIL-2L,26381,20240416,20240419,20240425,60.11,1,60.11
GO62094,DA-PC-BUTT-XL,20126,20251107,20251114,20251112,59.38,2,29.69
GO62095,DA-CL-SOUR-EA,21429,20220829,20220831,20220907,309.3,10,30.93
GO62096,BK-FO-BAGE-1L,25803,20211019,20211022,20211102,61.41,3,20.47
GO62097,PR-GR-APPL-500G,15459,20210209,20210212,20210217,4.27,1,4.27
GO62098,SN-GR-CHOC-2L,19825,20230509,20230516,20230520,592.4,10,59.24
GO62099,BV-FO-ORAN-FAMILY,27045,20240208,20240212,20240219,165.68,2,82.84
GO62100,BV-FO-ORAN-FAMILY,20625,20230113,20230119,20230123,302.88,3,100.96
GO62101,FR-PC-FROZ-250G,13417,20240505,20240510,20240510,181.42,2,90.71
GO62102,BK-FO-BAGE-1L,24161,20260108,20260113,20260116,143.3,5,28.66
GO62103,HH-GR-DISH-1L,28222,20200206,20200207,20200218,55.79,1,55.79
GO62104,FR-GR-FROZ-250G,22843,20230523,20230526,20230604,190.7,5,38.14
GO62105,SN-CH-CRAC-XL,22994,20250211,20250214,20250216,500.76,6,83.46
GO62106,BV-CL-SPAR-12PK,16186,20230326,20230327,20230403,27.3,1,27.3
GO62107,PN-CH-BAKE-2L,19698,20210921,20210924,20210930,12.55,1,12.55
GO62108,BK-CH-CROI-500G,26161,20250708,20250709,20250716,148.32,3,49.44
GO62109,HB-FO-BODY-12PK,24491,20260321,20260328,20260326,52.48,1,52.48
GO62110,HH-CL-BINB-FAMILY,22934,20201012,20201016,20201020,114.2,2,57.1
GO62111,PR-CH-ORAN-500G,13164,20220226,20220228,20220307,71.2,1,71.2
GO62112,BK-CL-WHOL-EA,23349,20210917,20210922,20210930,373.0,5,74.6
GO62113,FR-CH-FISH-6PK,17404,20210919,20210923,20210930,169.0,2,84.5
GO62114,BK-CL-WHOL-250G,15790,20240609,20240612,20240623,132.82,2,66.41
GO62115,BV-CL-ORAN-12PK,26794,20231226,20240102,20240109,60.46,1,60.46
GO62116,MT-PC-PORK-2L,20325,20200404,20200408,20200415,76.14,2,38.07
GO62117,DA-FO-CREA-12PK,21807,20211025,20211030,20211104,29.86,1,29.86
GO62118,SN-FO-CHOC-XL,13541,20250207,20250212,20250214,,5,78.36
GO62119,FR-GR-FISH-XL,25639,20220129,20220205,20220207,15.54,3,5.18
GO62120,SN-CL-MIXE-250G,18763,20240120,20240126,20240201,33.41,1,33.41
GO62121,SN-DR-POTA-EA,14187,20200117,20200124,20200123,112.33,1,112.33
GO62122,BV-CL-SPRI-EA,15330,20211013,20211015,20211023,956.2,10,95.62
GO62123,DA-GR-CHED-12PK,23640,20210716,20210721,20210730,20.7,5,4.14
GO62124,PR-PC-AVOC-6PK,16485,20200928,20201002,20201011,78.36,4,19.59
GO62125,SN-FO-POTA-1KG,21192,20250303,20250304,20250313,34.37,1,34.37
GO62126,PN-FO-SPAG-EA,19641,20241104,20241105,20241112,80.8,5,16.16
GO62127,PR-CH-POTA-250G,12798,20210921,20210922,20210927,195.36,3,65.12
GO62128,DA-DR-MOZZ-2L,22052,20230425,20230501,20230503,121.59,3,40.53
GO62129,PN-FO-SUGA-2L,25676,20220304,20220311,20220316,106.12,1,106.12
GO62130,FR-DR-ICEC-1L,25607,20250307,20250311,20250317,169.41,3,56.47
GO62131,DA-FO-SOUR-250G,12277,20220131,20220207,20220205,34.71,1,34.71
GO62132,BV-CH-GREE-2L,24194,20230515,20230518,20230524,66.9,1,66.9
GO62133,PN-CL-BAKE-12PK,25899,20260424,20260428,20260507,194.14,2,97.07
GO62134,HH-CL-DISH-1KG,22827,20220628,20220629,20220710,142.86,2,71.43
GO62135,HH-CL-SURF-XL,25963,20241110,20241113,20241115,4.44,4,1.11
GO62136,PR-GR-SPIN-2L,21275,20200721,20200727,20200730,171.48,3,57.16
GO62137,HH-CH-TOIL-2L,25608,20251220,20251222,20251231,740.28,12,61.69
GO62138,BK-CH-MUFF-500G,18932,20240407,20240413,20240421,74.72,2,37.36
